Date,Open,High,Low,Close,Volume
2024-03-04,116.5380484725942,117.33435024418552,116.02292283299818,116.90210389555483,1006.3720157276576
2024-03-05,117.1234478716573,118.80283799243736,116.4094087666372,118.52965719095398,1004.7222163144271
2024-03-06,115.80621857239109,117.48196799618106,115.78806456319766,116.94661248440369,1000.8799553748158
2024-03-07,118.02089371420988,119.21379319298353,117.82821173808742,119.03328577464329,1008.2408263899039
2024-03-08,120.77072034594147,121.23272866058043,120.15302070905136,121.21363402078515,1002.3270006744509
2024-03-09,120.5282619792313,121.27270433580534,119.78862160273938,120.73378762147635,1015.692904567641
2024-03-10,117.767277115627,120.59367300816292,117.21602042976599,119.8818779298682,1004.712591319482
2024-03-11,118.05170737768324,119.52303463569028,117.18834825697597,118.91907878378525,1001.1029303612661
2024-03-12,117.12061522327329,118.26511342402955,116.39837303393931,117.7672014517294,1001.8276540861893
2024-03-13,117.41037758339118,117.64650855104796,116.1352266135827,117.4421152848355,1010.5559783078241
2024-03-14,116.42525609322554,118.1771911030505,115.67635678368468,116.88385122876525,1001.1995389747257
2024-03-15,115.7252674432121,116.83820560085887,115.44516725543201,116.58580435384245,1006.2042320766424
2024-03-16,118.88478054858145,119.2429611230229,116.82992759894502,117.4377950136586,1003.0091535391438
2024-03-17,117.96339002373557,118.72299641075722,117.94170524939315,118.03865862582519,1003.7349871843409
2024-03-18,121.41057823441244,123.19490663674945,120.61626108758692,122.48996382261797,1001.3750650430377
2024-03-19,123.77201434429394,124.32842460761714,121.77154235399517,123.74266625225411,1003.9431626626057
2024-03-20,123.27273387171671,125.18654963068025,122.39402378519138,123.44945758736206,1004.3267774174681
2024-03-21,121.94735061107052,123.62241219294071,119.23192427706718,120.29603908855391,1003.5188173907853
2024-03-22,119.60347920825147,120.71383273974712,116.88486548446056,118.29951563255953,1004.4953126721533
2024-03-23,118.47595204828745,119.02939758867308,117.08932766393688,118.0344475709189,1001.0678461376597
2024-03-24,119.12948451302364,120.31129401418175,117.7587977854447,119.3049785096981,1009.5825761642388
2024-03-25,118.61725803944421,120.77932599003732,117.56812055153954,120.67463353426855,1000.5063886105759
2024-03-26,124.61732971930805,125.5253890508639,122.17414939116993,122.7683876267473,1010.2647366814926
2024-03-27,121.86623634766613,123.81679044226382,120.78474188592926,122.20484183648938,1015.2942413332007
2024-03-28,121.42666079684315,122.20543898525887,119.94348069118902,122.13756581435872,1010.3507609366117
2024-03-29,117.66587386774614,118.08293964097021,115.84136850745494,118.0539915496061,1000.6684002963459
2024-03-30,116.0149030617669,116.83270352902052,115.30640201104127,115.7525124114928,1007.9441014141671
2024-03-31,116.17599675584775,116.61518255348474,114.04156121400243,114.49690764569655,1005.9465462419676
2024-04-01,114.29320990496842,115.73981901069601,112.60904933980358,114.70926134885855,1000.264476639788
2024-04-02,114.18456047914087,114.37379535365551,113.38088571564059,113.90556324485067,1005.6813078253548
2024-04-03,112.62872340849886,114.83276108195217,111.34881814558342,112.88388750835384,1010.2515570058339
2024-04-04,115.71443969430707,116.7040749239251,113.04240743703743,116.43227818957239,1008.3968118357593
2024-04-05,114.90231665544128,115.0776549788134,113.68874477386886,114.33733825639925,1010.6669028219826
2024-04-06,113.70257213997031,116.85050918338429,113.69577331628695,116.08293420911849,1011.0995810416752
2024-04-07,114.0468952356647,116.56891762676804,113.1596849594442,116.09966306804972,1001.427540085627
2024-04-08,112.12860924556358,115.7245769286085,110.95246346815146,114.09072644167556,1004.2222692751793
2024-04-09,111.81054820835438,112.53507282039082,111.68129153436917,111.72194851551272,1006.2321258730827
2024-04-10,112.65578242717002,113.42259963554326,112.00964312683048,112.49627783571516,1005.6654341936932
2024-04-11,112.73493317920484,114.29265534767342,111.32343098308313,113.652179466218,1004.0752014428496
2024-04-12,112.94277529325853,114.47163824470486,110.45280732108571,111.81771793037775,1000.3606370999604
2024-04-13,112.15624132104607,114.87686290089825,112.10065685721955,113.46295557332763,1009.0826214982184
2024-04-14,111.88036336224062,112.20304496740108,110.28025048233879,111.11888650577889,1004.3266890214236
2024-04-15,112.30526660969254,114.94445953016013,110.22342640055872,113.71499971550024,1005.9767144160286
2024-04-16,114.0940095441185,115.10515957819233,114.01991422383082,114.58609728795108,1001.1675792654406
2024-04-17,116.51438151951828,116.94707820713178,116.08828298734673,116.5869321678008,1003.2441864086471
2024-04-18,116.63438711991765,119.08328040360587,115.87236390074433,117.25809876492312,1002.4451764912588
2024-04-19,118.77079123067645,119.6687752965,115.66828680851354,117.31431688031627,1002.6363511303098
2024-04-20,120.69079055225522,120.8891161724979,118.74115031476524,119.48440807668933,1016.5835148175591
2024-04-21,120.32892517750183,121.36112538765067,118.01018120776139,118.3105389006609,1003.114659354256
2024-04-22,122.85392753080424,123.08263908521171,120.5447643906358,120.96150177261586,1006.3738327709859
2024-04-23,121.5400164660736,122.82953794308317,121.10340234676259,122.39108036094292,1002.5024657896521
2024-04-24,123.77836485609896,124.91241931911054,123.36591065673291,124.00215325695963,1002.8297536978364
2024-04-25,124.82008215493089,127.7953860457224,124.43304481553515,126.50913178176312,1014.0759685941855
2024-04-26,123.09574621642946,124.4769213981465,121.99636160058878,122.59804120836152,1000.4168850318284
2024-04-27,123.74885070503777,127.21476660852832,123.64731960424675,127.09159466291739,1005.4432496792402
2024-04-28,125.93886791783011,126.38418935150601,123.21822119316855,124.98237031233349,1010.0906503461623
2024-04-29,128.26384540271124,128.3848497582613,127.74846080421125,127.80187391581842,1008.2064363885321
2024-04-30,126.9543608543585,127.36081895482849,124.41413881362185,125.36576309363356,1012.4114250389932
2024-05-01,127.15929037375237,128.3944001060053,125.54288951775642,125.85985311473766,1012.5176614396704
2024-05-02,125.19249488152116,126.64509875618234,122.66027012720237,126.38658425298965,1000.4072114988836
2024-05-03,126.86565838791685,129.03793099164236,126.60981283221457,127.95679362421659,1008.2989443155625
2024-05-04,131.1617610439141,131.18549321074426,130.92243685743017,131.11722929491086,1001.0827030894295
2024-05-05,129.46842281941903,130.49939766872416,128.7762401754439,129.96968208317136,1000.7982267076892
2024-05-06,130.9915016465009,132.06383755843166,125.76857050059351,126.95504652752447,1015.5504267430612
2024-05-07,128.53142067074754,129.28122479982855,126.46763616153173,127.52987313663827,1013.1420283256772
2024-05-08,131.97194614981623,133.08946984645198,130.91577528999295,131.43281911961185,1003.6703092092093
2024-05-09,129.041340355024,129.40409570051764,127.44043082392693,128.12361151469145,1003.3319748361453
2024-05-10,128.79588111724271,129.39085588630175,126.08701181631106,126.65038558892336,1002.3215982948549
2024-05-11,127.13161220953864,129.4044309552144,126.63320255700646,129.22522580271502,1007.8675691937767
2024-05-12,125.6639929724411,126.23514519944456,124.31743320622427,125.52285683346496,1013.1609563648827
2024-05-13,124.63056698431687,124.72096755907106,122.75577957702663,123.25952809821499,1002.9935208576405
2024-05-14,124.03786303080993,124.17768635057115,122.7895204586148,123.12529441372422,1000.427092177908
2024-05-15,122.02700615915788,123.0447062315695,121.8706296751267,122.36259828837645,1001.3798750226451
2024-05-16,123.99378931353822,124.7175764546127,122.98983066101401,123.1707487112785,1007.3377958321128
2024-05-17,122.86427380801587,125.8586098011549,122.62834700266787,125.41408195571928,1007.3701823795914
2024-05-18,128.55812559611653,129.79187571911282,125.23628733531619,125.82592515224772,1000.1956828765813
2024-05-19,127.9036883503712,129.51343834866674,127.31707298166181,128.7838300448246,1010.5499582263617
2024-05-20,125.56249792435415,126.9150906141023,124.66843120429155,125.92003105597182,1019.7428654862804
2024-05-21,127.9896425477032,128.66188563123958,126.44139338710778,126.98964370553801,1000.9150736098402
2024-05-22,132.65054598868107,134.59650950096872,132.615736670923,133.89039522989535,1013.2810047672663
2024-05-23,133.3121778362187,133.87455536763105,131.59533045030395,132.2224692967562,1007.2941583722005
2024-05-24,131.213694371887,132.29840881608496,131.1404442327596,132.05326648353403,1004.65504073163
2024-05-25,131.8242604075879,134.1490656235122,131.27080569422483,133.53754471404272,1008.1058554416596
2024-05-26,135.31453170490033,137.00017283664172,134.34488721420837,134.77916409762688,1001.5576576537234
2024-05-27,134.12964334466324,135.38941999606766,134.08985195456896,134.32840740450476,1005.1112552302947
2024-05-28,135.54128793094569,136.99281842887234,135.4435754266694,136.4646544375436,1003.4670646652878
2024-05-29,134.34272572066365,135.3635976209168,133.0774629650389,134.87929803572527,1006.7095547666463
2024-05-30,133.86151173517402,135.962097189015,132.82557971070685,135.7619622229387,1011.1417027977773
2024-05-31,135.76917606182482,136.85412150656984,134.42895845689137,134.95252884049907,1010.5701058013918
2024-06-01,139.16728459460953,140.68426137825273,137.43310745960133,139.08076826630344,1003.9214502036496
2024-06-02,138.40228775565726,139.35586423849176,136.2628956729761,137.29688617716567,1005.7584817382809
2024-06-03,138.89453982012571,141.31356559830957,137.86916227084285,140.26332218974272,1001.6049163316914
2024-06-04,139.27719395479755,139.67665112771866,137.23743504223543,137.40897524742215,1003.6933844800611
2024-06-05,141.76805202134975,142.33264005089882,137.89134204263692,138.53881064811839,1004.1660783937019
2024-06-06,139.13131996875606,139.96732885312687,138.262769496986,139.37073885817367,1003.5356166728981
2024-06-07,137.43618530449498,138.99857097246715,135.40503464581937,136.99503865741005,1013.4690825482164
2024-06-08,135.1627282511286,136.1882915474796,134.495148446864,135.84752808619425,1015.0765340407477
2024-06-09,134.41459216669023,135.15144964084902,133.79208116341553,133.825330374084,1013.4591839763834
2024-06-10,134.42659652165204,135.62473399474342,131.64175203747686,134.1848218682694,1003.9815157969024
2024-06-11,134.2863934202819,136.1463009188512,133.3378530262286,133.92436963220553,1002.6946906809029
2024-06-12,135.56808759951923,136.0838638766651,134.19522437749544,135.27745213447508,1008.7697169283425
2024-06-13,137.9322950940299,138.0840692602158,135.85188951125429,137.0924137091066,1006.1270175324042
2024-06-14,137.64374191487934,139.4047319534428,137.44646498388906,138.080759918136,1000.3482741111711
2024-06-15,136.01971762001105,138.2265573445423,135.6037467637802,135.91749010280333,1001.6436274574795
2024-06-16,137.4022881569933,137.68982462763753,135.0799668964825,135.6986474024515,1001.3995684236727
2024-06-17,135.10989568456358,137.04690568327416,134.97515429353962,135.99986114688622,1005.2509061120438
2024-06-18,135.789732460066,137.17008202033875,134.1953667918945,136.78311041865243,1000.4931269580474
2024-06-19,138.16465583154158,140.44313534331727,134.31811563642947,134.7628476386144,1003.7654066826445
2024-06-20,134.89554312201327,135.4662308214389,133.137212173501,134.42802814150772,1006.5434299621011
2024-06-21,135.41739592551252,138.49777677934745,133.86802608002165,137.3950938029984,1005.1893105241094
2024-06-22,135.69984182181733,136.05814578396365,133.938432126738,135.20756410367179,1010.8282345305495
2024-06-23,136.44669447344194,136.9141129755192,135.08091226133317,135.66062464989346,1003.3578142001298
2024-06-24,138.00656249388436,138.74041627923464,136.75370482308665,136.8458044726465,1010.800879115871
2024-06-25,137.11266010831983,138.58399046033102,135.11466702901697,135.24460776412295,1005.1078874310616
2024-06-26,136.34765133046733,138.49506208896096,135.88511954813077,136.55979734427342,1018.1790949497172
2024-06-27,134.5533815240998,135.00828597387735,133.57755719976603,134.578854040568,1000.3578351710648
2024-06-28,132.64738381351071,136.20908655879333,132.42755641669808,135.31866038504543,1000.201643792459
2024-06-29,132.1990589528897,134.6914450116168,131.205959782366,134.00602005053173,1002.1082521966447
2024-06-30,138.56478163276836,139.1598301932581,135.87012590943013,137.31123003129466,1006.9347526218457
2024-07-01,137.3830716969829,139.18539316906288,136.46068873951,138.77584616419927,1004.7637885126147
2024-07-02,139.6909093240231,141.84960790330265,137.51669623616118,141.63969829037072,1005.1689086356718
2024-07-03,144.147758324981,144.67089126196208,142.88677567966414,143.23090293620805,1003.1812445980144
2024-07-04,144.46741388178722,147.3959715223458,142.59561117563527,145.0652048590791,1003.2724275225553
2024-07-05,145.33415262119698,146.99054499080353,145.0536106139145,145.87157229368518,1012.5143805540819
2024-07-06,146.81117931565026,148.544270712744,144.23426209271707,145.57254580363153,1010.9828116015736
2024-07-07,147.77458407917277,148.9858843315228,146.57907199281414,148.4748884086083,1000.2888135212553
2024-07-08,147.24219070984805,148.9830264694394,145.36064604369753,146.98840335744038,1010.3506851561059
2024-07-09,145.3597149678294,145.7508792289542,144.75977346551718,145.46648450657298,1005.0371752595354
2024-07-10,146.17740971452244,146.58372553752812,144.65161044116388,145.49369013932377,1021.3640696547255
2024-07-11,145.50516464499813,148.26270869675952,144.09229333534114,147.02803719491115,1008.7062009053388
2024-07-12,146.80451393243624,147.32975203318435,146.2881285162312,146.37246308683228,1009.6224416814142
2024-07-13,148.0909904147064,148.56649040119885,145.25261008572713,146.90614130978943,1006.3766630658512
2024-07-14,147.50640367820816,149.83502224338713,147.083869240739,147.5370428220283,1003.2253123539331
2024-07-15,150.47798041022693,150.69957787580813,149.83663303961856,149.91713995983517,1000.2791667738238
2024-07-16,151.93762835866627,152.80544776958766,151.84802102625008,152.71299923681377,1014.9865051339908
2024-07-17,154.39657440567018,158.51919908917418,151.9782901519682,155.14906425098442,1001.0469222111637
2024-07-18,155.36576280436307,158.54949426077246,154.63892025142167,157.3066745173152,1014.3552351540009
2024-07-19,156.4251471681953,157.77393452501238,156.24867742289058,157.189564374721,1002.7372075184967
2024-07-20,161.76191085253024,163.35307013442116,160.42067094693792,162.07592674748923,1008.9027272917028
2024-07-21,162.01383608456229,166.83885009911992,161.6461025896227,165.41666535716467,1005.6570688751452
2024-07-22,163.69280799635646,164.2107984439518,161.7027018225782,163.6837390293278,1003.4015072613548
2024-07-23,163.9014195468015,165.68806801152573,163.16705915065836,164.17648548668686,1005.2587955673317
2024-07-24,163.7028473254078,163.85702649783516,161.63860491304496,161.84869077432197,1000.116842856861
2024-07-25,157.67742059020242,162.32985382981582,156.50501917678892,161.30520924844706,1016.1504258520279
2024-07-26,156.3362223797582,161.05834453409332,155.52935118930012,159.84771735898198,1016.8932685400823
2024-07-27,159.86962938632223,162.61652043651296,155.617010276285,157.25589878014284,1012.3404906021767
2024-07-28,165.72829835159683,166.429216093281,163.70644112450387,164.4399514374588,1006.4006166908523
2024-07-29,164.98276397622422,165.06021488057507,163.8325243072438,164.7642222252689,1002.1050630765008
2024-07-30,160.3693047008158,161.6966685868944,159.0828212973775,159.29774679442934,1010.4400171475845
2024-07-31,160.81368489344857,162.66229591836714,159.62870425757666,161.52262716453296,1001.6847486249777
2024-08-01,162.9138153842136,165.87854769296055,162.1790321542783,164.23534169554708,1002.398364506069
2024-08-02,160.74646561240692,161.41254666834882,159.92455906664242,160.193581119135,1010.2310532248039
2024-08-03,160.0331101573316,161.3522297617842,159.97446593970614,160.6974302832036,1000.3044376840292
2024-08-04,158.10173449353277,160.1763178764883,155.7535342929954,157.220237845865,1005.1967889834693
2024-08-05,158.26644077610547,159.7475085024705,156.07113325713098,156.8634788744426,1002.0924562166786
2024-08-06,157.77092724518724,158.13753250067936,153.15830093097102,153.88978936128623,1003.1034932308862
2024-08-07,154.7215126883287,155.09399894504267,153.6030164258347,154.92319379814012,1016.5789225119352
2024-08-08,152.0300817582665,156.47648808434158,151.11371143120041,153.50647248097007,1012.2933760408305
2024-08-09,156.85058403715473,160.10846707739393,156.40458598016542,158.17665954049275,1001.5268527007677
2024-08-10,154.97327263433903,156.82784126551763,154.93365743469758,155.40132670603913,1005.7747992329398
2024-08-11,154.91158740623231,158.11188619024315,152.59519175678886,157.12959567483657,1002.8054242738568
2024-08-12,158.20989035529828,162.16920459663348,157.37334149230787,161.66116134902273,1000.4182680824327
2024-08-13,161.11920731443135,162.794469311648,160.91455270154026,161.67807381310053,1010.6028587267873
2024-08-14,159.70091262452334,161.38638621446864,158.39378845790873,159.90396471838747,1004.5685359068038
2024-08-15,157.81322023822335,159.7975133931541,155.06806376198725,159.62784864784396,1002.9498837954578
2024-08-16,158.30807919543147,159.01650373465984,157.46733426192006,158.83487228224683,1007.1752673759594
2024-08-17,155.27102156823562,155.86259406031698,153.39704311856738,154.67703417545144,1016.1466794471436
2024-08-18,160.7325761923244,161.7433720595077,157.67842561510074,157.77525547472706,1000.7416723989336
2024-08-19,159.64090207358078,160.6968426188323,158.84099285343336,160.31005716607118,1007.440317621524
2024-08-20,158.69669628090327,161.32334108154814,158.66315435661437,160.24353841737133,1000.0683924748315
2024-08-21,162.81049426283448,163.80905127806662,160.5112421518694,162.2024552348946,1004.183577297639
2024-08-22,160.69380668109704,161.3626575876034,159.9592204112204,160.99411223527946,1001.4022847723909
2024-08-23,163.1063183947669,163.7014545848981,162.29649316933654,162.37501092290435,1014.8159992476541
2024-08-24,160.03119770000654,160.75125254897605,156.9282763016387,158.75083611047395,1009.1407138877298
2024-08-25,161.5092267563504,161.91754546544306,159.16590973577567,159.90153996466535,1002.268522648661
2024-08-26,159.02837612557596,159.03200915286578,158.49554880573785,159.01665214283648,1008.9298470608976
2024-08-27,159.32499907889667,160.4414529713786,156.4131051793211,158.0331967564881,1001.6857405141951
2024-08-28,156.18392782581782,159.87169870956487,155.5086153846833,158.96659636993996,1019.4328171910868
2024-08-29,157.5195820608538,157.73620289533125,155.2981658539323,155.31599983791983,1004.3446862470082
2024-08-30,156.22269212645205,158.97227294405803,156.19070021143068,158.7834838598078,1006.9995096930489
2024-08-31,155.31868279752646,158.15812613731197,153.72056870916256,156.15345716111528,1012.1017104840755
2024-09-01,159.58700391828444,160.83166846895037,158.31350442475542,159.035863853695,1013.695072851602
2024-09-02,160.90431417304455,164.85376387796794,160.00876657141345,164.10824279062194,1002.2446943530487
2024-09-03,166.60958841133885,167.55103822093977,164.1522320518498,164.72048330453646,1005.0828652731408
2024-09-04,169.8611513836302,170.0964264540709,167.51273031368564,169.2224605036105,1007.2871052888299
2024-09-05,171.92553250406672,172.61751483092692,169.89573707530377,171.42013885656732,1005.392149829988
2024-09-06,174.39719398440982,176.36090680542534,173.10246096210068,173.52240231821725,1001.8812476234128
2024-09-07,179.6685427370722,182.58591385955262,178.66739189374294,179.53389188674458,1006.9588009606093
2024-09-08,179.47173546771543,181.85417966630155,178.74716848144664,181.16416735175412,1008.0438050298235
2024-09-09,177.04485248208306,179.65585232428242,174.04405089660162,176.77012076670852,1008.2740627429126
2024-09-10,177.24184080484935,179.10920014775132,176.09800151704445,178.02006819123352,1004.3730807892671
2024-09-11,177.5764120140155,179.71711196593722,176.21905748667598,176.87034932070577,1005.5115833953736
2024-09-12,180.57362182333662,182.32992413637612,178.70396333517837,179.2412676486988,1004.8851767034387
2024-09-13,178.39582796601394,179.29285539735295,177.9826190586202,179.26425614699798,1012.7666120847642
2024-09-14,181.77060711054344,184.17101897836386,178.03622982002113,179.04786136604713,1002.8586878866208
2024-09-15,182.69437450515144,184.37191750880132,181.30317875286025,181.58784938106922,1006.3789034065697
2024-09-16,181.0256778818711,183.02750322909222,179.40203631707834,182.4873340642787,1003.3345200116511
2024-09-17,182.6619432110143,183.3369143922339,181.5866603278344,183.3167199546353,1004.862103253829
2024-09-18,183.78140374824508,184.38437900210576,180.99953137608875,181.98550338891164,1002.7962486406883
2024-09-19,187.4239671835321,189.62128153159307,185.43019918915596,188.30420074744117,1013.2060660898558
2024-09-20,185.4626937185074,189.0210726979234,182.18826230652377,182.96253358316307,1001.3841347739777
2024-09-21,190.83824466502853,192.64660446568976,189.3725174536303,190.91637768819785,1004.4439521190088
2024-09-22,189.45576089428226,189.46055572225524,188.83344994504577,189.0747820981985,1003.3992103699545
2024-09-23,193.64504040590828,195.79091319775998,190.74755340641153,192.39496770826094,1001.4524459445979
2024-09-24,187.57545853080885,190.294245986245,185.44631330916903,190.12064562451744,1004.7310876341609
2024-09-25,189.959351384689,190.78866315113964,188.74864546417695,189.06980524763614,1007.1957942754261
2024-09-26,187.8671427872895,191.1667079309483,187.17835220635797,188.97939867607118,1008.3971307496676
2024-09-27,184.29931597036065,187.43655669574454,183.6551394065241,187.2292902397177,1011.960273004501
2024-09-28,187.5007530025798,191.53988796116357,186.56256261463164,186.6010699450458,1013.2918869750231
2024-09-29,192.31999064408467,192.99615059815372,190.67145720431583,192.10995557206277,1002.263439248646
2024-09-30,197.03433901470757,197.3353194352633,193.80645789973826,195.09110736295622,1006.201602655299
2024-10-01,195.14975766199436,197.12737389202886,192.96502406826474,195.9470199778184,1002.0334270078192
2024-10-02,193.49959765327822,194.78256586705146,189.99628218987203,191.05209898862051,1002.1099566783867
2024-10-03,195.5784337781575,196.35446848331895,191.39441820131137,192.54138435852235,1009.4071706737693
2024-10-04,193.7300601914178,196.45857987546592,191.38331331207445,196.40607834723193,1008.7355451584287
2024-10-05,192.42740543413092,195.56551220077105,190.96136575656047,193.89514813313062,1000.4625988738597
2024-10-06,195.90102931094341,196.44028779690987,193.93458641595475,195.1458423464008,1000.6460791228478
2024-10-07,187.59051479588885,193.72520356251843,184.26603695580488,192.42068535026505,1007.5729802853245
2024-10-08,196.5999891037298,197.67342938107828,193.37688607619407,193.64251002066447,1010.3115731436114
2024-10-09,190.62555070593226,192.446922860939,190.4501699818689,191.0807026088153,1012.1850884385217
2024-10-10,192.37797705004692,194.63340319144908,191.04713429936854,192.32093805496694,1000.583778977596
2024-10-11,196.86381761464077,197.97382103591772,192.07415083033445,192.69031317085157,1008.6133428189756
2024-10-12,190.54678078911255,194.92454747188845,187.8696493337301,193.95263517637994,1008.1003604928599
2024-10-13,193.20930310715073,194.44503166323938,190.77199597245612,191.4680774269044,1006.3476749124316
2024-10-14,191.02591904744156,191.60422393741322,187.73115731640917,189.08565717087174,1003.176992991951
2024-10-15,193.8991736769137,197.57032691230376,193.78335567726603,195.4996621018265,1003.392788471873
2024-10-16,193.00636156137185,194.4332527609824,190.40742942044122,192.11831901228058,1019.4217273151396
2024-10-17,194.57382645812575,195.08920333538728,193.88905878288352,194.382523861221,1002.2155105760427
2024-10-18,196.55216109902426,198.23250305837698,191.25147545881632,193.15957586713316,1000.8855139524331
2024-10-19,187.61396983954262,190.33916027471622,186.20784689801488,190.30652071442938,1003.7858119092116
2024-10-20,191.6700990463243,192.1974185814128,189.9854391327807,190.54529667829843,1006.9180763837388
2024-10-21,195.07813932859466,199.5875657286634,193.61752458497844,197.3359876859983,1003.2371523453853
2024-10-22,196.73851333682046,197.21711805836728,193.71229091732016,195.44053214888754,1008.9075954134618
2024-10-23,195.7370687656494,196.23776717943443,194.87578582842133,195.85745366275717,1003.5617774246689
2024-10-24,196.03647865516152,201.10588263047637,194.56571792743054,198.2233254750759,1005.0830872789364
2024-10-25,199.87064240200118,200.8609496101042,198.9191759944928,200.1267040499534,1008.3227488146716
2024-10-26,200.50527616583975,204.75861668826678,200.30582292123464,201.88197727620687,1007.3089697850298
2024-10-27,204.06017270859488,205.35711031206728,200.10973530219044,200.916406919525,1000.6789996172812
2024-10-28,205.5958288129874,207.0690113382124,204.8046357241517,206.39489510989574,1001.9466000818794
2024-10-29,208.57697222128508,210.27580368387197,205.33343349245945,206.16214880891752,1006.0604334871086
2024-10-30,211.68277067920616,212.23735328355926,208.42380290202166,208.45416363479748,1002.273848371257
2024-10-31,208.78927586509664,211.36035338010637,207.30117061026715,209.68111755566193,1012.8296002943645
2024-11-01,210.79524507348734,213.01355816130717,209.32913283955207,211.17337494304564,1001.7877673705109
2024-11-02,214.99708972097315,216.61125469531183,210.1479059331247,214.49666323408695,1005.0840648964818
